,Topic0,Topic1,Topic2,Topic3,Topic4,Topic5,Topic6,Topic7,Topic8,Topic9,Topic10,Topic11,Topic12,Topic13,Topic14,Topic15,Topic16,Topic17,Topic18,Topic19,dominant_topic
9167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,16
9168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.01,0.01,0.49,0.0,0.33,0.0,0.0,0.0,0.03,0.01,12
9169,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.5,0.02,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.03,9
9170,0.1,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.01,0.09,0.13,0.0,0.02,0.03,0.2,0.07,0.18,0.0,0.12,15
9171,0.0,0.0,0.08,0.15,0.08,0.03,0.12,0.0,0.02,0.0,0.48,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,10
9172,0.0,0.06,0.0,0.29,0.0,0.19,0.32,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,6
9173,0.03,0.0,0.29,0.0,0.0,0.0,0.0,0.38,0.01,0.0,0.0,0.0,0.0,0.0,0.22,0.05,0.0,0.0,0.0,0.02,7
9174,0.02,0.0,0.0,0.25,0.0,0.0,0.01,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.01,0.03,17
9175,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.77,0.0,0.0,0.0,0.0,0.02,14
9176,0.07,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.24,0.0,0.0,0.0,0.02,13
9177,0.0,0.42,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,2
9178,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,18
9179,0.0,0.0,0.0,0.02,0.0,0.01,0.0,0.0,0.0,0.11,0.0,0.0,0.01,0.0,0.05,0.0,0.0,0.01,0.78,0.0,18
9180,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.21,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.51,0.0,18
9181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.65,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,10
9182,0.0,0.03,0.18,0.0,0.0,0.0,0.4,0.21,0.09,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.06,6
9183,0.0,0.0,0.06,0.01,0.0,0.0,0.0,0.85,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,7
9184,0.0,0.0,0.15,0.25,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.16,7
9185,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.06,0.86,0.0,0.0,0.0,16
9186,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.02,0.0,0.16,0.25,0.0,0.55,0.0,0.0,0.0,0.01,0.0,0.0,0.0,12
9187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.0,0.1,0.14,0.0,0.0,0.0,0.0,0.0,0.0,10
9188,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0
9189,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.59,0.0,0.0,0.0,0.29,0.0,0.0,0.01,0.0,0.04,0.0,0.0,0.04,7
9190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.55,0.0,0.01,0.0,0.0,0.0,0.0,13
9191,0.04,0.02,0.12,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.14,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.02,7
9192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,11
9193,0.0,0.01,0.01,0.0,0.0,0.01,0.03,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.15,0.29,0.0,0.46,0.0,0.0,17
9194,0.27,0.0,0.01,0.0,0.0,0.14,0.01,0.41,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.01,0.02,0.0,0.0,0.0,7
9195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
9196,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.76,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.02,11
9197,0.0,0.0,0.01,0.0,0.0,0.05,0.0,0.17,0.18,0.0,0.24,0.0,0.0,0.01,0.0,0.0,0.0,0.07,0.19,0.07,10
9198,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.24,0.0,0.17,0.0,0.0,0.42,0.02,0.1,0.03,0.0,0.0,0.0,13
9199,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.02,0.09,0.0,0.0,0.0,0.72,0.0,0.0,0.09,0.0,0.0,0.0,0.01,12
9200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
9201,0.07,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.18,0.5,0.0,0.0,0.0,16
9202,0.0,0.21,0.29,0.0,0.0,0.02,0.18,0.0,0.17,0.0,0.02,0.02,0.06,0.0,0.02,0.0,0.0,0.0,0.0,0.03,2
9203,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.2,0.0,1
9204,0.0,0.0,0.0,0.01,0.0,0.04,0.0,0.0,0.1,0.0,0.12,0.02,0.0,0.19,0.0,0.05,0.0,0.28,0.04,0.14,17
9205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.26,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.01,0.23,0.16,0.16,8
9206,0.0,0.0,0.05,0.02,0.0,0.0,0.0,0.79,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,7
9207,0.0,0.14,0.05,0.0,0.0,0.01,0.0,0.0,0.15,0.0,0.0,0.0,0.1,0.18,0.15,0.02,0.0,0.19,0.0,0.0,17
9208,0.0,0.0,0.0,0.05,0.0,0.08,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,7
9209,0.0,0.0,0.0,0.02,0.0,0.0,0.05,0.0,0.0,0.01,0.0,0.01,0.01,0.0,0.0,0.03,0.0,0.14,0.02,0.72,19
9210,0.0,0.47,0.09,0.0,0.0,0.0,0.0,0.0,0.07,0.05,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.31,0.0,1
9211,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.08,0.1,0.4,0.0,0.0,0.0,0.21,0.0,0.0,0.13,0.0,0.0,10
9212,0.0,0.0,0.0,0.02,0.0,0.33,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.01,0.02,0.02,7
9213,0.03,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.29,0.05,0.42,0.08,0.03,0.0,0.0,0.0,14
9214,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.39,0.0,0.21,0.0,0.0,0.12,0.0,13
9215,0.16,0.0,0.0,0.0,0.0,0.06,0.05,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.15,0.0,0.0,0.0,7
9216,0.04,0.0,0.02,0.01,0.0,0.38,0.02,0.0,0.26,0.23,0.01,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
9217,0.0,0.07,0.0,0.51,0.2,0.0,0.0,0.03,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,3
9218,0.06,0.0,0.02,0.0,0.0,0.41,0.0,0.0,0.14,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.09,5
9219,0.0,0.15,0.0,0.0,0.03,0.0,0.03,0.0,0.3,0.0,0.03,0.01,0.0,0.05,0.11,0.0,0.08,0.23,0.0,0.0,8
9220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.83,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.01,0.0,10
9221,0.15,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.2,0.0,0.0,0.0,0.07,0.54,0.0,0.0,0.0,16
9222,0.0,0.07,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.66,0.01,0.0,0.1,0.0,0.0,14
9223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.02,0.01,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,16
9224,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.47,0.12,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.21,0.0,0.0,0.09,7
9225,0.0,0.0,0.58,0.0,0.02,0.0,0.0,0.03,0.04,0.0,0.0,0.18,0.0,0.03,0.0,0.12,0.0,0.0,0.0,0.0,2
9226,0.0,0.0,0.01,0.0,0.0,0.0,0.03,0.0,0.03,0.56,0.1,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9227,0.0,0.02,0.18,0.04,0.0,0.0,0.0,0.0,0.35,0.02,0.0,0.0,0.0,0.03,0.28,0.0,0.02,0.0,0.02,0.05,8
9228,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.35,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.1,0.0,8
9229,0.0,0.0,0.29,0.25,0.0,0.0,0.0,0.45,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
9230,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.02,0.04,0.06,0.0,0.0,0.18,0.0,0.35,19
9231,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.12,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.22,7
9232,0.0,0.0,0.05,0.0,0.0,0.03,0.01,0.74,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,7
9233,0.42,0.0,0.14,0.0,0.0,0.16,0.0,0.02,0.0,0.0,0.0,0.03,0.0,0.2,0.0,0.04,0.0,0.0,0.0,0.0,0
9234,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.62,0.0,0.32,0.0,0.0,0.0,0.0,13
9235,0.0,0.0,0.01,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.17,0.01,0.0,0.5,0.0,0.13,0.13,0.03,0.0,0.0,13
9236,0.0,0.0,0.08,0.05,0.0,0.0,0.0,0.84,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
9237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9238,0.3,0.0,0.0,0.0,0.0,0.51,0.07,0.0,0.05,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,5
9239,0.0,0.0,0.0,0.0,0.0,0.97,0.02,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
9240,0.0,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,2
9241,0.02,0.0,0.0,0.0,0.0,0.54,0.08,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,5
9242,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.02,0.0,9
9243,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.02,0.53,0.17,0.0,0.0,0.0,0.0,0.0,13
9244,0.1,0.0,0.0,0.0,0.0,0.01,0.11,0.0,0.0,0.06,0.1,0.45,0.03,0.0,0.0,0.0,0.14,0.0,0.0,0.0,11
9245,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.05,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.12,0.09,2
9246,0.11,0.05,0.02,0.0,0.0,0.0,0.02,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.02,8
9247,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.13,0.64,0.17,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9248,0.01,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.63,0.11,0.0,0.0,0.0,0.0,0.0,0.02,0.11,0.06,0.02,9
9249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.03,0.0,0.0,0.0,0.0,0.79,0.0,18
9250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.4,0.01,0.05,0.0,0.0,0.0,0.0,0.03,0.0,0.27,0.2,0.03,8
9251,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.11,7
9252,0.0,0.0,0.33,0.07,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,7
9253,0.0,0.05,0.13,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.62,0.01,0.0,0.0,0.0,0.0,14
9254,0.05,0.0,0.0,0.63,0.03,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.05,0.02,0.0,0.0,0.0,0.18,0.0,0.01,3
9255,0.0,0.02,0.84,0.0,0.0,0.01,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
9256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.56,0.1,18
9257,0.0,0.0,0.06,0.0,0.0,0.02,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.1,7
9258,0.11,0.0,0.0,0.0,0.0,0.01,0.05,0.0,0.32,0.0,0.0,0.01,0.0,0.0,0.3,0.02,0.0,0.0,0.0,0.19,8
9259,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,18
9260,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.01,0.0,0.02,0.0,0.38,0.0,0.0,0.0,0.0,0.15,8
9261,0.0,0.0,0.0,0.0,0.0,0.59,0.03,0.0,0.08,0.0,0.05,0.0,0.0,0.0,0.0,0.23,0.0,0.01,0.0,0.0,5
9262,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.01,0.03,0.0,0.1,0.0,0.01,0.01,0.0,0.72,0.01,18
9263,0.01,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.27,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.2,8
9264,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.1,0.07,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.12,0.02,1
9265,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.44,0.15,0.0,0.0,0.02,15
9266,0.06,0.0,0.0,0.08,0.0,0.54,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.03,5
9267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.5,0.12,0.0,0.0,0.0,15
9268,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.13,7
9269,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
9270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,11
9271,0.0,0.0,0.03,0.0,0.1,0.06,0.01,0.0,0.11,0.01,0.2,0.0,0.0,0.44,0.0,0.0,0.0,0.04,0.0,0.0,13
9272,0.0,0.35,0.02,0.0,0.0,0.0,0.0,0.01,0.19,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.04,0.32,0.0,1
9273,0.01,0.03,0.0,0.05,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.03,0.04,0.0,0.0,0.17,0.1,0.05,0.13,0.36,19
9274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.01,0.68,0.0,0.0,0.06,0.0,0.05,0.0,13
9275,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.13,0.0,0.0,0.01,0.0,0.0,0.65,0.0,0.0,0.07,0.0,0.12,14
9276,0.14,0.0,0.24,0.0,0.0,0.0,0.16,0.0,0.06,0.0,0.0,0.0,0.0,0.03,0.0,0.37,0.0,0.0,0.0,0.0,15
9277,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.1,0.0,0.0,0.01,0.0,0.19,0.0,0.18,0.24,0.0,8
9278,0.0,0.0,0.02,0.0,0.0,0.0,0.03,0.0,0.0,0.04,0.0,0.01,0.07,0.0,0.7,0.07,0.01,0.01,0.04,0.0,14
9279,0.0,0.0,0.04,0.0,0.01,0.14,0.0,0.0,0.0,0.0,0.13,0.0,0.03,0.0,0.0,0.58,0.07,0.0,0.0,0.0,15
9280,0.06,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.06,0.05,0.31,0.0,0.23,0.0,0.0,0.0,0.06,13
9281,0.02,0.0,0.0,0.09,0.0,0.43,0.0,0.05,0.0,0.0,0.0,0.24,0.0,0.04,0.0,0.0,0.14,0.0,0.0,0.0,5
9282,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.02,0.01,0.25,0.0,1
9283,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.0,0.14,0.32,0.0,1
9284,0.0,0.33,0.05,0.0,0.0,0.0,0.01,0.0,0.0,0.28,0.03,0.0,0.0,0.0,0.05,0.0,0.0,0.26,0.0,0.0,1
9285,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.61,0.26,0.06,17
9286,0.0,0.3,0.01,0.02,0.0,0.0,0.01,0.0,0.27,0.0,0.03,0.0,0.0,0.05,0.25,0.0,0.0,0.04,0.0,0.02,1
9287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.28,0.11,0.0,0.17,0.11,0.0,0.03,0.01,10
9288,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.01,0.0,0.0,0.01,0.33,0.0,0.01,0.03,0.0,0.34,19
9289,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.02,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.09,0.33,0.04,8
9290,0.0,0.0,0.19,0.55,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,3
9291,0.0,0.46,0.0,0.0,0.0,0.0,0.04,0.0,0.31,0.0,0.0,0.0,0.12,0.06,0.0,0.0,0.0,0.0,0.01,0.0,1
9292,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.22,0.72,0.0,0.0,0.0,16
9293,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0
9294,0.11,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.72,0.01,0.0,0.0,0.03,0.06,0.0,0.0,0.0,11
9295,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.0,0.05,0.0,0.0,0.19,0.0,0.01,0.0,0.0,0.06,2
9296,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.02,0.11,1
9297,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.03,0.0,0.0,0.13,0.0,0.04,0.01,0.0,0.12,0.1,0.09,1
9298,0.0,0.0,0.02,0.03,0.0,0.03,0.0,0.0,0.19,0.01,0.13,0.0,0.0,0.01,0.01,0.04,0.01,0.17,0.25,0.1,18
9299,0.06,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.71,0.0,0.0,0.0,0.01,0.2,0.0,0.0,0.0,11
9300,0.0,0.0,0.0,0.05,0.0,0.02,0.0,0.02,0.26,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.37,19
9301,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.38,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.06,0.0,17
9302,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.08,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,13
9303,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.02,0.0,0.0,0.0,0.0,0.83,0.01,18
9304,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.14,0.0,0.01,0.65,0.0,0.02,0.01,0.0,0.09,0.0,13
9305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.0,16
9306,0.0,0.0,0.06,0.08,0.0,0.0,0.06,0.0,0.13,0.6,0.0,0.0,0.0,0.03,0.0,0.0,0.04,0.0,0.0,0.0,9
9307,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.14,0.0,0.11,14
9308,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.07,0.18,0.0,0.0,0.0,0.0,0.14,0.46,0.08,0.04,0.0,0.0,0.0,14
9309,0.05,0.16,0.02,0.0,0.0,0.0,0.01,0.0,0.1,0.25,0.01,0.0,0.11,0.22,0.0,0.0,0.0,0.0,0.08,0.0,9
9310,0.13,0.0,0.01,0.0,0.0,0.07,0.09,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.16,0.0,0.12,8
9311,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.09,0.0,0.2,0.0,0.0,0.19,0.0,0.35,0.0,0.08,0.01,0.06,15
9312,0.0,0.38,0.02,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.06,0.05,0.01,0.0,0.0,0.0,0.36,0.0,1
9313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.02,0.05,0.0,0.0,0.0,0.02,0.0,0.0,0.0,9
9314,0.0,0.0,0.01,0.04,0.0,0.0,0.0,0.16,0.0,0.04,0.02,0.14,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.55,19
9315,0.0,0.02,0.0,0.01,0.0,0.17,0.03,0.01,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,17
9316,0.0,0.0,0.14,0.0,0.0,0.0,0.08,0.09,0.13,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9317,0.36,0.0,0.07,0.0,0.0,0.21,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.02,0.0,0.1,0
9318,0.04,0.0,0.27,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.12,0.0,0.0,0.16,0.0,0.31,0.0,0.0,0.0,0.06,15
9319,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.66,0.12,0.0,0.03,0.02,15
9320,0.03,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.1,0.25,0.0,0.35,0.0,0.04,0.0,0.0,0.08,0.0,0.01,12
9321,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.3,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.01,0.22,0.07,12
9322,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,7
9323,0.04,0.01,0.0,0.0,0.0,0.02,0.02,0.0,0.54,0.0,0.0,0.0,0.0,0.01,0.03,0.0,0.0,0.31,0.0,0.03,8
9324,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.1,0.11,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.08,0.22,17
9325,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.27,0.35,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.05,9
9326,0.02,0.0,0.0,0.53,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,3
9327,0.52,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.25,0.0,0.07,0
9328,0.08,0.0,0.0,0.0,0.01,0.36,0.1,0.0,0.03,0.0,0.27,0.14,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,5
9329,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.38,0.0,0.0,1
